;DATE;NAIVE;HAR;FNNHAR;SRN;LSTM;GRU;DAILY_RETURNS
1687;2017-12-19 11:00:00;0.06125712652054485;0.07277851551965336;0.07976383;0.06585833;0.06479488;0.06479488;-0.03484312072471418
1688;2017-12-19 11:05:00;0.06159496194245213;0.07295522638570417;0.0798913;0.06607687;0.0650097;0.0650097;-0.044008700012055264
1689;2017-12-19 11:10:00;0.06362756290024034;0.07401560551198541;0.08066019;0.067391716;0.06630182;0.06630182;-0.06313375239735564
1690;2017-12-19 11:15:00;0.06404060047336703;0.07423177238582737;0.08081661;0.06765891;0.06656431;0.06656431;-0.058093573659517624
1691;2017-12-19 11:20:00;0.06540934101173809;0.07494628429297831;0.081334814;0.06854431;0.06743413;0.06743413;-0.04701237786598966
1692;2017-12-19 11:25:00;0.06590855009055889;0.07520758808383243;0.081524275;0.068867244;0.06775137;0.06775137;-0.0591263085456113
1693;2017-12-19 11:30:00;0.06591306423030738;0.0752110198199413;0.08152665;0.068870164;0.067754194;0.067754194;-0.05766759729206505
1694;2017-12-19 11:35:00;0.06717386705823691;0.07586944736020537;0.0820044;0.06968576;0.06855522;0.06855522;-0.04275651436877581
1695;2017-12-19 11:40:00;0.06714437211108244;0.0758552850336186;0.08199418;0.069666676;0.06853649;0.06853649;-0.04622455938801373
1696;2017-12-19 11:45:00;0.06695399184356406;0.07575725500986133;0.08192313;0.069543526;0.068415575;0.068415575;-0.05262919932599885
1697;2017-12-19 11:50:00;0.06715166058923844;0.07586152385463657;0.081998855;0.069671385;0.068541124;0.068541124;-0.0644078811072486
1698;2017-12-19 11:55:00;0.07155916217493741;0.07816075030776473;0.08366765;0.07252251;0.07134015;0.07134015;-0.08718624602830438
1699;2017-12-19 12:00:00;0.07257464383210553;0.07869193222664889;0.08405389;0.0731794;0.071984805;0.071984805;-0.07180726703997742
1700;2017-12-19 12:05:00;0.07351022778103525;0.07918158559797314;0.08441016;0.07378462;0.07257863;0.07257863;-0.06083282122587974
1701;2017-12-19 12:10:00;0.0736714820875092;0.07926765813844247;0.084473714;0.07388893;0.072680965;0.072680965;-0.06567919634682795
1702;2017-12-19 12:15:00;0.0738408403839676;0.07935792423189525;0.08454025;0.07399849;0.07278843;0.07278843;-0.06043429290456004
1703;2017-12-19 12:20:00;0.07386068763996476;0.07937025269405698;0.08455024;0.074011326;0.07280103;0.07280103;-0.05890342853205865
1704;2017-12-19 12:25:00;0.07380076307368752;0.07934101137624089;0.084530115;0.07397256;0.07276301;0.07276301;-0.05414851104121432
1705;2017-12-19 12:30:00;0.07386067033749395;0.0793742355229698;0.08455528;0.07401131;0.07280102;0.07280102;-0.0508462194785686
1706;2017-12-19 12:35:00;0.07426028310426372;0.0795846112671229;0.084709056;0.07426981;0.07305458;0.07305458;-0.05516203156460442
1707;2017-12-19 12:40:00;0.07478515620276875;0.07986033202318465;0.0849103;0.07460935;0.07338767;0.07338767;-0.04464373454847781
1708;2017-12-19 12:45:00;0.07493816573383832;0.0799422252602624;0.084970936;0.07470832;0.07348475;0.07348475;-0.039059762308296435
1709;2017-12-19 12:50:00;0.07521069988432329;0.08008643025135054;0.08507678;0.074884616;0.073657714;0.073657714;-0.04665361914713096
1710;2017-12-19 12:55:00;0.07537000066153904;0.08017163854198817;0.08513987;0.07498767;0.073758766;0.073758766;-0.05115381888449022
1711;2017-12-19 13:00:00;0.07537700234272132;0.08017745616360844;0.085145354;0.07499221;0.07376324;0.07376324;-0.0513980029734693
1712;2017-12-19 13:05:00;0.07613429242730267;0.08057445553285145;0.08543473;0.07548208;0.074243665;0.074243665;-0.03907182887667382
1713;2017-12-19 13:10:00;0.07630802241783682;0.08066726550029171;0.08550345;0.07559446;0.07435389;0.07435389;-0.034635093269695716
1714;2017-12-19 13:15:00;0.07666151459430158;0.08085380301278886;0.08564018;0.075823136;0.07457815;0.07457815;-0.024171038710949944
1715;2017-12-19 13:20:00;0.07701415316502706;0.08103989410676499;0.08577658;0.07605124;0.07480185;0.07480185;-0.028283947749129013
1716;2017-12-19 13:25:00;0.07700448978773575;0.08103707997203094;0.085775815;0.07604499;0.07479574;0.07479574;-0.02785473440788877
1717;2017-12-19 13:30:00;0.07699246891948261;0.08103303773072484;0.085774176;0.07603722;0.07478811;0.07478811;-0.0158299231662955
1718;2017-12-19 13:35:00;0.07709474137952901;0.08108858332034338;0.08581579;0.076103374;0.07485298;0.07485298;-0.02060675936534828
1719;2017-12-19 13:40:00;0.0770525053598355;0.08106879566888664;0.08580272;0.07607605;0.07482617;0.07482617;-0.03953491436430845
1720;2017-12-19 13:45:00;0.07719700433058316;0.08114638421479381;0.085860364;0.07616952;0.07491786;0.07491786;-0.03325254461675087
1721;2017-12-19 13:50:00;0.07687999837168212;0.08098332987237225;0.08574329;0.07596446;0.07471675;0.07471675;-0.028133005551111975
1722;2017-12-19 13:55:00;0.07696073551135367;0.08102760998080852;0.08577667;0.07601668;0.07476796;0.07476796;-0.026134530892731437
1723;2017-12-19 14:00:00;0.07743014227553792;0.08127455006639053;0.08595714;0.076320335;0.07506572;0.07506572;-0.031833074145168894
1724;2017-12-19 14:05:00;0.07755250253101117;0.0813406063358027;0.0860064;0.07639949;0.07514335;0.07514335;-0.034392031363985616
1725;2017-12-19 14:10:00;0.07676642585566577;0.08093302976782149;0.085711926;0.07589099;0.074644715;0.074644715;-0.02575745045565192
1726;2017-12-19 14:15:00;0.07672873607150378;0.08091556471327072;0.08570049;0.07586661;0.0746208;0.0746208;-0.03233138823188142
1727;2017-12-19 14:20:00;0.07688839631565382;0.0810009710278197;0.08576366;0.0759699;0.074722104;0.074722104;-0.03758942646786423
1728;2017-12-19 14:25:00;0.07765033465162823;0.08140040532138013;0.08605476;0.07646277;0.07520536;0.07520536;-0.01137906588895632
1729;2017-12-19 14:30:00;0.07772229843507478;0.08144020163630936;0.08608498;0.07650933;0.07525104;0.07525104;-0.017112662847765137
1730;2017-12-19 14:35:00;0.07711002613847266;0.0811232549611818;0.08585628;0.076113254;0.07486269;0.07486269;-0.0288970133116635
